station_id,date,element,value,measurement_flag,quality_flag,source_flag,year_month
HIST202402,2024-12-05,TMAX,5.6,,,synthetic,2024-12
HIST202402,2024-12-05,TMIN,-3.1,,,synthetic,2024-12
HIST202402,2024-12-05,PRCP,2.0,,,synthetic,2024-12
HIST202403,2024-12-05,TMAX,2.3,,,synthetic,2024-12
HIST202403,2024-12-05,TMIN,-8.7,,,synthetic,2024-12
HIST202403,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202404,2024-12-05,TMAX,0.7,,,synthetic,2024-12
HIST202404,2024-12-05,TMIN,-10.7,,,synthetic,2024-12
HIST202404,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202405,2024-12-05,TMAX,5.1,,,synthetic,2024-12
HIST202405,2024-12-05,TMIN,-3.1,,,synthetic,2024-12
HIST202405,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202406,2024-12-05,TMAX,1.6,,,synthetic,2024-12
HIST202406,2024-12-05,TMIN,-7.3,,,synthetic,2024-12
HIST202406,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202407,2024-12-05,TMAX,8.6,,,synthetic,2024-12
HIST202407,2024-12-05,TMIN,-0.4,,,synthetic,2024-12
HIST202407,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202408,2024-12-05,TMAX,9.2,,,synthetic,2024-12
HIST202408,2024-12-05,TMIN,1.0,,,synthetic,2024-12
HIST202408,2024-12-05,PRCP,1.4,,,synthetic,2024-12
HIST202409,2024-12-05,TMAX,1.9,,,synthetic,2024-12
HIST202409,2024-12-05,TMIN,-6.6,,,synthetic,2024-12
HIST202409,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202410,2024-12-05,TMAX,10.1,,,synthetic,2024-12
HIST202410,2024-12-05,TMIN,0.4,,,synthetic,2024-12
HIST202410,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202411,2024-12-05,TMAX,6.8,,,synthetic,2024-12
HIST202411,2024-12-05,TMIN,-2.4,,,synthetic,2024-12
HIST202411,2024-12-05,PRCP,0.0,,,synthetic,2024-12
HIST202400,2024-12-06,TMAX,2.3,,,synthetic,2024-12
HIST202400,2024-12-06,TMIN,-8.3,,,synthetic,2024-12
HIST202400,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202401,2024-12-06,TMAX,5.4,,,synthetic,2024-12
HIST202401,2024-12-06,TMIN,-5.6,,,synthetic,2024-12
HIST202401,2024-12-06,PRCP,2.6,,,synthetic,2024-12
HIST202402,2024-12-06,TMAX,9.8,,,synthetic,2024-12
HIST202402,2024-12-06,TMIN,0.2,,,synthetic,2024-12
HIST202402,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202403,2024-12-06,TMAX,4.0,,,synthetic,2024-12
HIST202403,2024-12-06,TMIN,-5.2,,,synthetic,2024-12
HIST202403,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202404,2024-12-06,TMAX,5.7,,,synthetic,2024-12
HIST202404,2024-12-06,TMIN,-2.9,,,synthetic,2024-12
HIST202404,2024-12-06,PRCP,7.0,,,synthetic,2024-12
HIST202405,2024-12-06,TMAX,7.4,,,synthetic,2024-12
HIST202405,2024-12-06,TMIN,-1.6,,,synthetic,2024-12
HIST202405,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202406,2024-12-06,TMAX,2.1,,,synthetic,2024-12
HIST202406,2024-12-06,TMIN,-9.9,,,synthetic,2024-12
HIST202406,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202407,2024-12-06,TMAX,4.7,,,synthetic,2024-12
HIST202407,2024-12-06,TMIN,-5.7,,,synthetic,2024-12
HIST202407,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202408,2024-12-06,TMAX,6.2,,,synthetic,2024-12
HIST202408,2024-12-06,TMIN,-3.6,,,synthetic,2024-12
HIST202408,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202409,2024-12-06,TMAX,4.6,,,synthetic,2024-12
HIST202409,2024-12-06,TMIN,-4.8,,,synthetic,2024-12
HIST202409,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202410,2024-12-06,TMAX,6.4,,,synthetic,2024-12
HIST202410,2024-12-06,TMIN,-4.0,,,synthetic,2024-12
HIST202410,2024-12-06,PRCP,2.7,,,synthetic,2024-12
HIST202411,2024-12-06,TMAX,9.3,,,synthetic,2024-12
HIST202411,2024-12-06,TMIN,-1.1,,,synthetic,2024-12
HIST202411,2024-12-06,PRCP,0.0,,,synthetic,2024-12
HIST202400,2024-12-07,TMAX,3.6,,,synthetic,2024-12
HIST202400,2024-12-07,TMIN,-4.7,,,synthetic,2024-12
HIST202400,2024-12-07,PRCP,0.9,,,synthetic,2024-12
HIST202401,2024-12-07,TMAX,5.7,,,synthetic,2024-12
HIST202401,2024-12-07,TMIN,-6.3,,,synthetic,2024-12
HIST202401,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202402,2024-12-07,TMAX,8.5,,,synthetic,2024-12
HIST202402,2024-12-07,TMIN,-0.6,,,synthetic,2024-12
HIST202402,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202403,2024-12-07,TMAX,-3.3,,,synthetic,2024-12
HIST202403,2024-12-07,TMIN,-13.1,,,synthetic,2024-12
HIST202403,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202404,2024-12-07,TMAX,6.4,,,synthetic,2024-12
HIST202404,2024-12-07,TMIN,-2.7,,,synthetic,2024-12
HIST202404,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202405,2024-12-07,TMAX,9.5,,,synthetic,2024-12
HIST202405,2024-12-07,TMIN,-1.4,,,synthetic,2024-12
HIST202405,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202406,2024-12-07,TMAX,3.2,,,synthetic,2024-12
HIST202406,2024-12-07,TMIN,-5.2,,,synthetic,2024-12
HIST202406,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202407,2024-12-07,TMAX,2.8,,,synthetic,2024-12
HIST202407,2024-12-07,TMIN,-6.8,,,synthetic,2024-12
HIST202407,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202408,2024-12-07,TMAX,11.0,,,synthetic,2024-12
HIST202408,2024-12-07,TMIN,-0.3,,,synthetic,2024-12
HIST202408,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202409,2024-12-07,TMAX,4.8,,,synthetic,2024-12
HIST202409,2024-12-07,TMIN,-4.6,,,synthetic,2024-12
HIST202409,2024-12-07,PRCP,4.5,,,synthetic,2024-12
HIST202410,2024-12-07,TMAX,2.8,,,synthetic,2024-12
HIST202410,2024-12-07,TMIN,-5.2,,,synthetic,2024-12
HIST202410,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202411,2024-12-07,TMAX,10.6,,,synthetic,2024-12
HIST202411,2024-12-07,TMIN,0.1,,,synthetic,2024-12
HIST202411,2024-12-07,PRCP,0.0,,,synthetic,2024-12
HIST202400,2024-12-08,TMAX,3.9,,,synthetic,2024-12
HIST202400,2024-12-08,TMIN,-6.7,,,synthetic,2024-12
HIST202400,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202401,2024-12-08,TMAX,3.7,,,synthetic,2024-12
HIST202401,2024-12-08,TMIN,-5.7,,,synthetic,2024-12
HIST202401,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202402,2024-12-08,TMAX,10.1,,,synthetic,2024-12
HIST202402,2024-12-08,TMIN,-0.3,,,synthetic,2024-12
HIST202402,2024-12-08,PRCP,15.9,,,synthetic,2024-12
HIST202403,2024-12-08,TMAX,2.5,,,synthetic,2024-12
HIST202403,2024-12-08,TMIN,-8.2,,,synthetic,2024-12
HIST202403,2024-12-08,PRCP,5.4,,,synthetic,2024-12
HIST202404,2024-12-08,TMAX,5.4,,,synthetic,2024-12
HIST202404,2024-12-08,TMIN,-5.4,,,synthetic,2024-12
HIST202404,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202405,2024-12-08,TMAX,7.1,,,synthetic,2024-12
HIST202405,2024-12-08,TMIN,-3.8,,,synthetic,2024-12
HIST202405,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202406,2024-12-08,TMAX,4.4,,,synthetic,2024-12
HIST202406,2024-12-08,TMIN,-5.6,,,synthetic,2024-12
HIST202406,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202407,2024-12-08,TMAX,3.7,,,synthetic,2024-12
HIST202407,2024-12-08,TMIN,-7.5,,,synthetic,2024-12
HIST202407,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202408,2024-12-08,TMAX,11.6,,,synthetic,2024-12
HIST202408,2024-12-08,TMIN,0.7,,,synthetic,2024-12
HIST202408,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202409,2024-12-08,TMAX,8.7,,,synthetic,2024-12
HIST202409,2024-12-08,TMIN,-0.9,,,synthetic,2024-12
HIST202409,2024-12-08,PRCP,8.4,,,synthetic,2024-12
HIST202410,2024-12-08,TMAX,6.1,,,synthetic,2024-12
HIST202410,2024-12-08,TMIN,-4.7,,,synthetic,2024-12
HIST202410,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202411,2024-12-08,TMAX,4.1,,,synthetic,2024-12
HIST202411,2024-12-08,TMIN,-5.2,,,synthetic,2024-12
HIST202411,2024-12-08,PRCP,0.0,,,synthetic,2024-12
HIST202400,2024-12-09,TMAX,5.1,,,synthetic,2024-12
HIST202400,2024-12-09,TMIN,-6.7,,,synthetic,2024-12
HIST202400,2024-12-09,PRCP,13.4,,,synthetic,2024-12
HIST202401,2024-12-09,TMAX,7.2,,,synthetic,2024-12
HIST202401,2024-12-09,TMIN,-4.0,,,synthetic,2024-12
HIST202401,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202402,2024-12-09,TMAX,6.9,,,synthetic,2024-12
HIST202402,2024-12-09,TMIN,-2.7,,,synthetic,2024-12
HIST202402,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202403,2024-12-09,TMAX,7.2,,,synthetic,2024-12
HIST202403,2024-12-09,TMIN,-2.3,,,synthetic,2024-12
HIST202403,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202404,2024-12-09,TMAX,10.3,,,synthetic,2024-12
HIST202404,2024-12-09,TMIN,0.4,,,synthetic,2024-12
HIST202404,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202405,2024-12-09,TMAX,9.8,,,synthetic,2024-12
HIST202405,2024-12-09,TMIN,-1.3,,,synthetic,2024-12
HIST202405,2024-12-09,PRCP,3.6,,,synthetic,2024-12
HIST202406,2024-12-09,TMAX,3.1,,,synthetic,2024-12
HIST202406,2024-12-09,TMIN,-6.5,,,synthetic,2024-12
HIST202406,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202407,2024-12-09,TMAX,7.7,,,synthetic,2024-12
HIST202407,2024-12-09,TMIN,-3.3,,,synthetic,2024-12
HIST202407,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202408,2024-12-09,TMAX,7.4,,,synthetic,2024-12
HIST202408,2024-12-09,TMIN,-1.3,,,synthetic,2024-12
HIST202408,2024-12-09,PRCP,5.7,,,synthetic,2024-12
HIST202409,2024-12-09,TMAX,-1.1,,,synthetic,2024-12
HIST202409,2024-12-09,TMIN,-11.5,,,synthetic,2024-12
HIST202409,2024-12-09,PRCP,1.8,,,synthetic,2024-12
HIST202410,2024-12-09,TMAX,3.5,,,synthetic,2024-12
HIST202410,2024-12-09,TMIN,-6.3,,,synthetic,2024-12
HIST202410,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202411,2024-12-09,TMAX,11.1,,,synthetic,2024-12
HIST202411,2024-12-09,TMIN,2.2,,,synthetic,2024-12
HIST202411,2024-12-09,PRCP,0.0,,,synthetic,2024-12
HIST202400,2024-12-10,TMAX,2.4,,,synthetic,2024-12
HIST202400,2024-12-10,TMIN,-6.3,,,synthetic,2024-12
HIST202400,2024-12-10,PRCP,4.0,,,synthetic,2024-12
HIST202401,2024-12-10,TMAX,1.9,,,synthetic,2024-12
HIST202401,2024-12-10,TMIN,-9.4,,,synthetic,2024-12
HIST202401,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202402,2024-12-10,TMAX,10.9,,,synthetic,2024-12
HIST202402,2024-12-10,TMIN,1.5,,,synthetic,2024-12
HIST202402,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202403,2024-12-10,TMAX,3.3,,,synthetic,2024-12
HIST202403,2024-12-10,TMIN,-5.5,,,synthetic,2024-12
HIST202403,2024-12-10,PRCP,2.7,,,synthetic,2024-12
HIST202404,2024-12-10,TMAX,4.5,,,synthetic,2024-12
HIST202404,2024-12-10,TMIN,-6.4,,,synthetic,2024-12
HIST202404,2024-12-10,PRCP,1.6,,,synthetic,2024-12
HIST202405,2024-12-10,TMAX,9.0,,,synthetic,2024-12
HIST202405,2024-12-10,TMIN,-2.4,,,synthetic,2024-12
HIST202405,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202406,2024-12-10,TMAX,7.3,,,synthetic,2024-12
HIST202406,2024-12-10,TMIN,-2.6,,,synthetic,2024-12
HIST202406,2024-12-10,PRCP,1.8,,,synthetic,2024-12
HIST202407,2024-12-10,TMAX,9.7,,,synthetic,2024-12
HIST202407,2024-12-10,TMIN,-0.9,,,synthetic,2024-12
HIST202407,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202408,2024-12-10,TMAX,9.8,,,synthetic,2024-12
HIST202408,2024-12-10,TMIN,1.4,,,synthetic,2024-12
HIST202408,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202409,2024-12-10,TMAX,1.6,,,synthetic,2024-12
HIST202409,2024-12-10,TMIN,-8.9,,,synthetic,2024-12
HIST202409,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202410,2024-12-10,TMAX,6.7,,,synthetic,2024-12
HIST202410,2024-12-10,TMIN,-2.3,,,synthetic,2024-12
HIST202410,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202411,2024-12-10,TMAX,8.4,,,synthetic,2024-12
HIST202411,2024-12-10,TMIN,-2.1,,,synthetic,2024-12
HIST202411,2024-12-10,PRCP,0.0,,,synthetic,2024-12
HIST202400,2024-12-11,TMAX,8.2,,,synthetic,2024-12
HIST202400,2024-12-11,TMIN,-2.6,,,synthetic,2024-12
HIST202400,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202401,2024-12-11,TMAX,6.0,,,synthetic,2024-12
HIST202401,2024-12-11,TMIN,-2.3,,,synthetic,2024-12
HIST202401,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202402,2024-12-11,TMAX,9.4,,,synthetic,2024-12
HIST202402,2024-12-11,TMIN,1.0,,,synthetic,2024-12
HIST202402,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202403,2024-12-11,TMAX,4.3,,,synthetic,2024-12
HIST202403,2024-12-11,TMIN,-5.2,,,synthetic,2024-12
HIST202403,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202404,2024-12-11,TMAX,5.9,,,synthetic,2024-12
HIST202404,2024-12-11,TMIN,-3.0,,,synthetic,2024-12
HIST202404,2024-12-11,PRCP,11.2,,,synthetic,2024-12
HIST202405,2024-12-11,TMAX,8.1,,,synthetic,2024-12
HIST202405,2024-12-11,TMIN,-0.2,,,synthetic,2024-12
HIST202405,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202406,2024-12-11,TMAX,5.0,,,synthetic,2024-12
HIST202406,2024-12-11,TMIN,-4.5,,,synthetic,2024-12
HIST202406,2024-12-11,PRCP,2.4,,,synthetic,2024-12
HIST202407,2024-12-11,TMAX,5.0,,,synthetic,2024-12
HIST202407,2024-12-11,TMIN,-4.5,,,synthetic,2024-12
HIST202407,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202408,2024-12-11,TMAX,8.5,,,synthetic,2024-12
HIST202408,2024-12-11,TMIN,-0.8,,,synthetic,2024-12
HIST202408,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202409,2024-12-11,TMAX,5.8,,,synthetic,2024-12
HIST202409,2024-12-11,TMIN,-2.3,,,synthetic,2024-12
HIST202409,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202410,2024-12-11,TMAX,4.4,,,synthetic,2024-12
HIST202410,2024-12-11,TMIN,-3.9,,,synthetic,2024-12
HIST202410,2024-12-11,PRCP,0.0,,,synthetic,2024-12
HIST202411,2024-12-11,TMAX,6.9,,,synthetic,2024-12
HIST202411,2024-12-11,TMIN,-4.9,,,synthetic,2024-12
HIST202411,2024-12-11,PRCP,7.5,,,synthetic,2024-12
HIST202400,2024-12-12,TMAX,6.6,,,synthetic,2024-12
HIST202400,2024-12-12,TMIN,-3.4,,,synthetic,2024-12
HIST202400,2024-12-12,PRCP,0.0,,,synthetic,2024-12
HIST202401,2024-12-12,TMAX,4.7,,,synthetic,2024-12
HIST202401,2024-12-12,TMIN,-4.1,,,synthetic,2024-12
HIST202401,2024-12-12,PRCP,0.0,,,synthetic,2024-12
HIST202402,2024-12-12,TMAX,12.6,,,synthetic,2024-12
HIST202402,2024-12-12,TMIN,0.9,,,synthetic,2024-12
HIST202402,2024-12-12,PRCP,0.0,,,synthetic,2024-12
HIST202403,2024-12-12,TMAX,5.5,,,synthetic,2024-12
